id,sentence,meaning,created_at,updated_at,word_id,language,category_id
1989,朝に新聞を読む。,Read the newspaper in the morning.,2026-07-11T13:36:29.270935+00:00,2026-07-11T13:36:29.270935+00:00,1070,ja,
1990,あなたの気持ちがわかります。,I understand your feelings.,2026-07-11T13:36:29.270935+00:00,2026-08-29T05:35:26.246638+00:00,969,ja,55
1991,壁に絵を飾る。,Decorate the wall with a painting.,2026-07-11T13:36:29.270935+00:00,2026-08-29T05:35:26.246638+00:00,1025,ja,28
1992,お経を唱えた。,I chanted a sutra.,2026-07-11T13:36:29.270935+00:00,2026-07-11T13:36:29.270935+00:00,1043,ja,
1993,弟は中学生だ。,My younger brother is a junior high student.,2026-07-11T13:36:29.270935+00:00,2026-08-29T05:35:26.246638+00:00,1072,ja,44
1994,手を挙げた。,I raised my hand.,2026-07-11T13:36:29.270935+00:00,2026-07-11T13:36:29.270935+00:00,1010,ja,
1995,気分転換に散歩した。,I went for a walk to change my mood.,2026-07-11T13:36:29.270935+00:00,2026-08-29T05:35:26.246638+00:00,984,ja,55
1996,病気になった。,I got sick.,2026-07-11T13:36:29.270935+00:00,2026-07-11T13:36:29.270935+00:00,1023,ja,
1997,彼は悪役を演じた。,He played the villain.,2026-07-11T13:36:29.270935+00:00,2026-07-11T13:36:29.270935+00:00,967,ja,
1998,その男の子は背が高い。,That boy is tall.,2026-07-11T13:36:29.270935+00:00,2026-08-29T05:35:26.246638+00:00,1061,ja,63
1999,毎朝果物を食べる。,I eat fruit every morning.,2026-07-11T13:36:29.270935+00:00,2026-07-11T13:36:29.270935+00:00,42,ja,
2000,辞書で言葉を調べた。,I looked up a word in the dictionary.,2026-07-11T13:36:29.270935+00:00,2026-08-29T05:35:26.246638+00:00,992,ja,44
2001,公園で散歩した。,I took a walk in the park.,2026-07-11T13:36:29.270935+00:00,2026-07-11T13:36:29.270935+00:00,680,ja,
2002,車を止めてください。,Please stop the car.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1199,ja,59
2003,傷が治るまで安静にしてください。,Please rest until your wound heals.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,968,ja,79
2004,石を川に投げた。,I threw a stone into the river.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1024,ja,34
2005,雨が一週間続いた。,The rain continued for a week.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1096,ja,34
2006,彼女はテレビに映った。,She appeared on TV.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,982,ja,
2007,この件に関して、意見はありますか？,"Regarding this matter, do you have an opinion?",2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1103,ja,52
2008,自信を失わないでください。,Please don't lose confidence.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1017,ja,55
2009,彼の言葉を信じた。,I believed his words.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1007,ja,57
2010,電気を付けてください。,Please turn on the light.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1222,ja,28
2011,大会に申し込む期間は今週だ。,The period to apply for the tournament is this week.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1039,ja,69
2012,百歳まで生きたい。,I want to live to be 100 years old.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1084,ja,
2013,環境問題に関する本を読んだ。,I read a book about environmental issues.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1103,ja,
2014,紙を半分に折った。,I folded the paper in half.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,979,ja,63
2015,数を二で割る。,To divide a number by two.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,983,ja,1
2016,彼女と別れた。,I broke up with my girlfriend.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1173,ja,55
2017,バスが止まった。,The bus stopped.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1089,ja,59
2018,音楽を止める。,Stop the music.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1199,ja,
2019,材料を正確に量る。,Measure the ingredients accurately.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1178,ja,63
2020,桜の花びらが散った。,The cherry blossom petals fell.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1033,ja,34
2021,新しい仕事を始めた。,I started a new job.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1147,ja,48
2022,自分の力を信じてください。,Please believe in your own strength.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1007,ja,55
2023,問題に正面から向かう。,I confront the problem head-on.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1091,ja,41
2024,祖父が昨年死んだ。,My grandfather died last year.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1129,ja,28
2025,ボールを打つ。,I hit the ball.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,954,ja,69
2026,子供たちが喜んでいる。,The children are happy.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,955,ja,55
2027,品質向上に努めた。,I endeavored to improve quality.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1077,ja,48
2028,駅まで急いだ。,I hurried to the station.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1131,ja,82
2029,荷物を受け取った。,I received the package.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1006,ja,85
2030,伝統が子孫に伝わった。,The tradition was passed down to descendants.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1041,ja,
2031,無駄な手順を省いた。,I omitted unnecessary steps.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1125,ja,
2032,疲れを感じた。,I felt tired.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1156,ja,55
2033,包帯を足に巻く。,To wrap a bandage around one's foot.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1065,ja,79
2034,店の周りを回った。,I went around the store.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1189,ja,
2035,会場は熱気に満ちていた。,The venue was filled with excitement.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,956,ja,55
2036,荷物を部屋まで運んでください。,Please carry the luggage to the room.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1185,ja,
2037,合格を願った。,I prayed for passing.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1215,ja,44
2038,田中と申します。,My name is Tanaka. (lit. I humbly say my name is Tanaka),2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1114,ja,52
2039,友人が病気で亡くなった。,My friend passed away from illness.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1048,ja,
2040,愛を花に例えた詩を読んだ。,I read a poem that likened love to flowers.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1085,ja,
2041,困難と戦った。,I fought against difficulties.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1030,ja,
2042,遺産をめぐって争った。,They fought over an inheritance.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,993,ja,28
2043,塩を少し加えた。,I added a little salt.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1052,ja,28
2044,卵を割る。,To crack an egg.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,983,ja,28
2045,毎月お金を貯めている。,I save money every month.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1177,ja,80
2046,風景を写真に写した。,I photographed the scenery.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1174,ja,
2047,自分らしく生きることが大切だ。,It is important to live true to oneself.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1084,ja,
2048,目標に達した。,I reached my goal.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1200,ja,
2049,プレゼントをもらって喜んだ。,I was delighted to receive a gift.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,955,ja,55
2050,電気が付いている。,The light is on.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1119,ja,28
2051,命を救った。,I saved a life.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,996,ja,79
2052,キーボードで文字を打つ。,I type characters on the keyboard.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,954,ja,48
2053,メンバーを加えてください。,Please add a member.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1052,ja,48
2054,ラベルを箱に付けた。,I attached a label to the box.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1222,ja,85
2055,彼は危険から私を救ってくれた。,He rescued me from danger.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,996,ja,
2056,彼は動かずに立っていた。,He stood without moving.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1210,ja,59
2057,コンサートが三時に始まる。,The concert starts at three o'clock.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1182,ja,6
2058,体重を量った。,I measured my weight.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1178,ja,63
2059,先生が外出を許した。,The teacher allowed us to go out.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1179,ja,44
2060,ノートに板書を写す。,I copy the blackboard writing into my notebook.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1174,ja,44
2061,財布を忘れたことに気付いた。,I realized I had forgotten my wallet.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1014,ja,57
2062,魚を焼いた。,I grilled fish.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1009,ja,28
2063,困難に勝つことができた。,I was able to overcome the difficulty.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1197,ja,
2064,危ないところで助かった。,I was saved from a dangerous situation.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1132,ja,
2065,毎日改善に努めている。,I strive to improve every day.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1077,ja,48
2066,物価が下がると嬉しい。,I'm happy when prices go down.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1108,ja,50
2067,お金が少し残っている。,A little money remains.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1223,ja,50
2068,授業が始まった。,The class started.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1182,ja,44
2069,新鮮な空気を吸う。,To breathe in fresh air.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1028,ja,34
2070,諦めずに続けてください。,Please keep going without giving up.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1122,ja,
2071,休日を楽しんでいる。,I am enjoying my day off.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1092,ja,55
2072,冬が去り、春が来た。,Winter left and spring came.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1087,ja,34
2073,クラスに教科書を配る。,I hand out textbooks to the class.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1157,ja,44
2074,財布を拾った。,I picked up a wallet.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1104,ja,
2075,彼女は医者になることを望んでいた。,She hoped to become a doctor.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1005,ja,
2076,急いでください。,Please hurry.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1131,ja,59
2077,先生に申した。,I said to the teacher (humbly).,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1114,ja,44
2078,ルールを守る。,I obey the rules.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1106,ja,
2079,来月、東京に引っ越す。,I'm moving to Tokyo next month.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1068,ja,84
2080,事故で足を傷つけた。,I injured my leg in an accident.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1080,ja,79
2081,機械が動く。,The machine is running.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1210,ja,59
2082,人生を旅に例えた。,I compared life to a journey.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1085,ja,
2083,糸をボビンに巻く。,To wind thread onto a bobbin.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1065,ja,
2084,仕事を残して帰った。,I went home leaving work undone.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,962,ja,48
2085,天気が急に変わった。,The weather changed suddenly.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1135,ja,34
2086,気温が30度に達した。,The temperature reached 30 degrees.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1200,ja,34
2087,チームが決勝で戦った。,The team fought in the finals.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1030,ja,69
2088,腕を折ってしまった。,I broke my arm.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,979,ja,79
2089,落とし物を拾って届けた。,I picked up a lost item and turned it in.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1104,ja,81
2090,新しいアパートに引っ越した。,I moved to a new apartment.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1068,ja,84
2091,時間を省くためにタクシーを使った。,I used a taxi to save time.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1125,ja,39
2092,寒さを感じる。,I feel the cold.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1156,ja,34
2093,駅に向かった。,I headed toward the station.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1091,ja,82
2094,日本語を学んでいる。,I am learning Japanese.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1102,ja,44
2095,パンがよく焼けた。,The bread baked well.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1067,ja,28
2096,困っている人を助ける。,I help people in need.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1093,ja,
2097,ボールが壁に当たる。,The ball hits the wall.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1046,ja,69
2098,歴史から学ぶことは多い。,There is much to learn from history.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1102,ja,
2099,犬が鳴いている。,The dog is barking.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1186,ja,36
2100,南を向いて立つ。,I stand facing south.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1116,ja,41
2101,この町に五年間住んだ。,I lived in this town for five years.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1169,ja,84
2102,ボールを投げる。,I throw the ball.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1024,ja,69
2103,チラシを配った。,I distributed flyers.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1157,ja,48
2104,寒さに慣れるまで時間がかかる。,It takes time to get used to the cold.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1051,ja,34
2105,環境を整えた。,I arranged the environment.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1047,ja,
2106,彼が来たことに気付かなかった。,I didn't notice that he had come.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1014,ja,57
2107,プレゼントを紙で包んだ。,I wrapped the present in paper.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,953,ja,
2108,鳥が鳴く。,Birds chirp.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1186,ja,36
2109,助けを求めた。,I sought help.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1016,ja,
2110,意見が合わない。,Our opinions don't match.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1163,ja,65
2111,スクリーンに映像を映す。,To project an image onto a screen.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,958,ja,
2112,海が水で満ちている。,The sea is full of water.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,956,ja,
2113,意見を寄せてください。,Please send in your opinions.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,989,ja,52
2114,勉強を始める時間だ。,It's time to start studying.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1147,ja,44
2115,この服は私に合う。,This clothes suit me.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1163,ja,74
2116,注意を引く。,To attract attention.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1152,ja,
2117,椅子を机に寄せる。,I bring the chair close to the desk.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,989,ja,41
2118,古い木が死んだ。,The old tree died.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1129,ja,34
2119,医者が病気を治した。,The doctor cured the illness.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1049,ja,79
2120,彼にメッセージを伝えてください。,Please tell him the message.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,976,ja,52
2121,富士山に登山した。,I climbed Mt. Fuji.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1149,ja,39
2122,人が散っていった。,People dispersed.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1033,ja,
2123,友達の成功を祝いたい。,I want to congratulate my friend's success.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1145,ja,55
2124,手伝ってくれて助かった。,Your help was a great relief.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1132,ja,55
2125,風邪が治った。,My cold got better.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,968,ja,79
2126,溺れている子どもを助けた。,I rescued a drowning child.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1093,ja,
2127,彼は黙って去った。,He left without a word.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1087,ja,
2128,友達の家に寄る。,I drop by a friend's house.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1012,ja,28
2129,メモを取る。,I take notes.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1155,ja,
2130,木を植えることにした。,I decided to plant a tree.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1090,ja,
2131,川が流れている。,The river is flowing.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,971,ja,34
2132,手術を受けた。,I underwent surgery.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1134,ja,79
2133,友達を許した。,I forgave my friend.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1179,ja,55
2134,新しい学校が建てられた。,A new school was built.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1184,ja,44
2135,霧が山を包んでいる。,Fog envelops the mountain.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,953,ja,34
2136,宝くじが当たった。,I won the lottery.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1046,ja,50
2137,家を建てる計画がある。,I have a plan to build a house.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1184,ja,84
2138,試合で敗れた。,We were defeated in the match.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1081,ja,69
2139,家族を養うために働く。,I work to support my family.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1224,ja,48
2140,新しい仕事に慣れた。,I got used to the new job.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1051,ja,48
2141,犯人を追った。,I chased the criminal.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1133,ja,81
2142,人の心を傷つける言葉を言わない。,Don't say words that hurt people's feelings.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1080,ja,52
2143,時間が流れた。,Time passed.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,971,ja,6
2144,授業に申し込んだ。,I applied for the class.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1039,ja,44
2145,熱意が伝わった。,The enthusiasm was conveyed.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1041,ja,52
2146,帰り道にコンビニに寄った。,I stopped by a convenience store on the way home.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1012,ja,73
2147,平和を望む。,I wish for peace.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1005,ja,
2148,給料を受け取る日だ。,It's the day to receive my salary.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1006,ja,48
2149,この言葉は何を指すのですか。,What does this word refer to?,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1063,ja,57
2150,歴史に名を残した。,He left his name in history.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,962,ja,
2151,20年間会社に勤めた。,I worked at the company for 20 years.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1027,ja,48
2152,庭に花を植えた。,I planted flowers in the garden.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1090,ja,28
2153,旅行のために貯めた。,I saved up for a trip.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1177,ja,80
2154,試合に勝った。,I won the game.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1197,ja,69
2155,パンを焼いています。,I am baking bread.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1009,ja,28
2156,汚れが服に付いた。,Dirt got on my clothes.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1119,ja,
2157,音楽を楽しむ。,Enjoy music.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1092,ja,
2158,テーブルの上の本を取ってください。,Please take the book on the table.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1155,ja,
2159,目が光っている。,His eyes are shining.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1032,ja,17
2160,毎年夏に登山する。,I go mountain climbing every summer.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1149,ja,69
2161,彼の態度が変わった。,His attitude changed.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1135,ja,55
2162,鏡に顔を映す。,To reflect one's face in a mirror.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,958,ja,
2164,強い相手に敗れてしまった。,We lost to a strong opponent.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1081,ja,69
2165,そう思う。,I think so.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1218,ja,57
2166,祖父が昨年亡くなった。,My grandfather passed away last year.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1048,ja,28
2167,事故で仕事を失った。,I lost my job due to an accident.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1017,ja,48
2168,東京に住んでいます。,I live in Tokyo.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1169,ja,84
2169,建物が火事で焼けた。,The building burned down in a fire.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1067,ja,
2170,夢を果たした。,I fulfilled my dream.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1040,ja,
2171,高校を卒業した後、就職した。,"After graduating from high school, I got a job.",2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1123,ja,48
2172,彼は親切だと思う。,I think he is kind.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1218,ja,57
2173,駅で友達と別れた。,I parted with my friend at the station.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1173,ja,82
2174,この仕事は彼に向いている。,This job suits him.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1116,ja,48
2175,家族を守るために戦った。,I fought to protect my family.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1106,ja,28
2176,銀行に勤めている。,I work at a bank.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1027,ja,80
2177,地図で場所を指す。,I point to the location on the map.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1063,ja,41
2178,練習を続けた。,I continued practicing.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1122,ja,
2179,試験を受ける。,I take the exam.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1134,ja,44
2180,夢を追い続ける。,I continue to pursue my dream.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1133,ja,
2181,計画を変えることにした。,I decided to change the plan.,2026-07-11T13:37:41.16734+00:00,2026-07-11T13:37:41.16734+00:00,1195,ja,
2182,病気を治すために薬を飲んだ。,I took medicine to cure the illness.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1049,ja,79
2183,タバコを吸うのは体に悪い。,Smoking cigarettes is bad for your health.,2026-07-11T13:37:41.16734+00:00,2026-08-29T05:35:26.246638+00:00,1028,ja,17
